204,0	-0,06632
205,0	-0,06843
206,0	-0,06654
207,0	-0,06244
208,0	-0,06308
209,0	-0,06477
210,0	-0,06320
211,0	-0,05978
212,0	-0,06021
213,0	-0,06273
214,0	-0,06126
215,0	-0,05704
216,0	-0,05791
217,0	-0,05996
218,0	-0,05809
219,0	-0,05524
220,0	-0,05627
221,0	-0,05829
222,0	-0,05680
223,0	-0,05351
224,0	-0,05391
225,0	-0,05632
226,0	-0,05540
227,0	-0,05199
228,0	-0,05245
229,0	-0,05467
230,0	-0,05386
231,0	-0,05075
232,0	-0,05121
233,0	-0,05369
234,0	-0,05314
235,0	-0,05037
236,0	-0,05102
237,0	-0,05327
238,0	-0,05321
239,0	-0,04979
240,0	-0,05177
241,0	-0,05780
242,0	-0,06497
243,0	-0,05757
244,0	-0,05195
245,0	-0,05778
246,0	-0,05931
247,0	-0,05530
248,0	-0,05340
249,0	-0,05856
250,0	-0,06191
251,0	-0,05799
252,0	-0,05691
253,0	-0,06127
254,0	-0,06384
255,0	-0,06053
256,0	-0,05947
257,0	-0,06468
258,0	-0,06663
259,0	-0,06271
260,0	-0,06225
261,0	-0,06740
262,0	-0,07002
263,0	-0,06678
264,0	-0,06497
265,0	-0,07097
266,0	-0,07450
267,0	-0,07067
268,0	-0,06893
269,0	-0,07365
270,0	-0,07702
271,0	-0,07423
272,0	-0,07258
273,0	-0,07729
274,0	-0,08123
275,0	-0,07841
276,0	-0,07686
277,0	-0,08172
278,0	-0,08578
279,0	-0,08318
280,0	-0,08196
281,0	-0,08634
282,0	-0,08963
283,0	-0,08676
284,0	-0,08590
285,0	-0,08972
286,0	-0,09320
287,0	-0,09119
288,0	-0,08967
289,0	-0,09359
290,0	-0,09735
291,0	-0,09428
292,0	-0,09223
293,0	-0,09695
294,0	-0,10034
295,0	-0,09769
296,0	-0,09548
297,0	-0,09975
298,0	-0,10333
299,0	-0,10091
300,0	-0,09876
301,0	-0,10231
302,0	-0,10604
303,0	-0,10451
304,0	-0,10238
305,0	-0,10513
306,0	-0,10875
307,0	-0,10673
308,0	-0,10477
309,0	-0,10749
310,0	-0,11054
311,0	-0,10766
312,0	-0,10488
313,0	-0,10827
314,0	-0,11130
315,0	-0,10924
316,0	-0,10683
317,0	-0,10934
318,0	-0,11226
319,0	-0,11033
320,0	-0,10706
321,0	-0,10976
322,0	-0,11285
323,0	-0,11154
324,0	-0,10826
325,0	-0,11052
326,0	-0,11375
327,0	-0,11488
328,0	-0,11072
329,0	-0,10713
330,0	-0,11008
331,0	-0,10652
332,0	-0,10233
333,0	-0,10555
334,0	-0,10817
335,0	-0,10495
336,0	-0,10043
337,0	-0,10271
338,0	-0,10657
339,0	-0,10297
340,0	-0,09823
341,0	-0,09963
342,0	-0,10285
343,0	-0,09948
344,0	-0,09415
345,0	-0,09575
346,0	-0,09905
347,0	-0,09558
348,0	-0,09117
349,0	-0,09242
350,0	-0,09446
351,0	-0,09160
352,0	-0,08595
353,0	-0,08739
354,0	-0,09067
355,0	-0,08764
356,0	-0,08243
357,0	-0,08285
358,0	-0,08532
359,0	-0,08193
360,0	-0,07612
361,0	-0,07647
362,0	-0,07973
363,0	-0,07626
364,0	-0,07080
365,0	-0,07121
366,0	-0,07310
367,0	-0,06987
368,0	-0,06417
369,0	-0,06442
370,0	-0,06751
371,0	-0,06473
372,0	-0,05839
373,0	-0,05835
374,0	-0,06061
375,0	-0,05755
376,0	-0,05150
377,0	-0,05169
378,0	-0,05404
379,0	-0,05127
380,0	-0,04539
381,0	-0,04564
382,0	-0,04865
383,0	-0,04624
384,0	-0,04075
385,0	-0,03999
386,0	-0,04289
387,0	-0,04086
388,0	-0,03522
389,0	-0,03462
390,0	-0,03763
391,0	-0,03533
392,0	-0,03075
393,0	-0,03012
394,0	-0,03312
395,0	-0,03087
396,0	-0,02647
397,0	-0,02594
398,0	-0,02917
399,0	-0,02685
400,0	-0,02225
401,0	-0,02214
402,0	-0,02531
403,0	-0,02367
404,0	-0,01890
405,0	-0,01876
406,0	-0,02184
407,0	-0,02080
408,0	-0,01645
409,0	-0,01678
410,0	-0,02010
411,0	-0,01917
412,0	-0,01556
413,0	-0,01540
414,0	-0,01890
415,0	-0,01806
416,0	-0,01443
417,0	-0,01455
418,0	-0,01750
419,0	-0,01714
420,0	-0,01316
421,0	-0,01328
422,0	-0,01690
423,0	-0,01734
424,0	-0,02108
425,0	-0,02128
426,0	-0,02684
427,0	-0,02448
428,0	-0,01800
429,0	-0,01882
430,0	-0,02402
431,0	-0,02425
432,0	-0,02049
433,0	-0,02202
434,0	-0,02700
435,0	-0,02766
436,0	-0,02317
437,0	-0,02481
438,0	-0,03063
439,0	-0,03114
440,0	-0,02736
441,0	-0,02911
442,0	-0,03589
443,0	-0,03698
444,0	-0,03333
445,0	-0,03441
446,0	-0,04080
447,0	-0,04242
448,0	-0,03877
449,0	-0,04029
450,0	-0,04648
451,0	-0,04809
452,0	-0,04540
453,0	-0,04583
454,0	-0,05190
455,0	-0,05427
456,0	-0,05201
457,0	-0,05316
458,0	-0,05996
459,0	-0,06053
460,0	-0,05891
461,0	-0,06019
462,0	-0,06671
463,0	-0,06788
464,0	-0,06539
465,0	-0,06608
466,0	-0,07231
467,0	-0,07473
468,0	-0,07180
469,0	-0,07270
470,0	-0,07872
471,0	-0,08110
472,0	-0,07777
473,0	-0,07731
474,0	-0,08332
475,0	-0,08564
476,0	-0,08278
477,0	-0,08309
478,0	-0,08837
479,0	-0,09070
480,0	-0,08801
481,0	-0,08764
482,0	-0,09312
483,0	-0,09618
484,0	-0,09313
485,0	-0,09253
486,0	-0,09739
487,0	-0,10011
488,0	-0,09707
489,0	-0,09680
490,0	-0,10074
491,0	-0,10320
492,0	-0,10028
493,0	-0,10028
494,0	-0,10392
495,0	-0,10593
496,0	-0,10308
497,0	-0,10221
498,0	-0,10640
499,0	-0,10823
500,0	-0,10438
501,0	-0,10317
502,0	-0,10670
503,0	-0,10859
504,0	-0,10502
505,0	-0,10350
506,0	-0,10701
507,0	-0,10835
508,0	-0,10509
509,0	-0,10295
510,0	-0,10626
511,0	-0,10774
512,0	-0,10856
513,0	-0,10585
514,0	-0,09659
515,0	-0,09877
516,0	-0,09696
517,0	-0,09413
518,0	-0,09556
519,0	-0,09696
520,0	-0,09425
521,0	-0,09121
522,0	-0,09194
523,0	-0,09240
524,0	-0,08968
525,0	-0,08560
526,0	-0,08575
527,0	-0,08713
528,0	-0,08427
529,0	-0,08058
530,0	-0,08010
531,0	-0,08062
532,0	-0,07846
533,0	-0,07530
534,0	-0,07444
535,0	-0,07507
536,0	-0,07240
537,0	-0,06888
538,0	-0,06736
539,0	-0,06745
540,0	-0,06535
541,0	-0,06191
542,0	-0,06095
543,0	-0,06083
544,0	-0,05783
545,0	-0,05421
546,0	-0,05339
547,0	-0,05324
548,0	-0,05034
549,0	-0,04672
550,0	-0,04501
551,0	-0,04530
552,0	-0,04279
553,0	-0,03874
554,0	-0,03822
555,0	-0,03852
556,0	-0,03618
557,0	-0,03145
558,0	-0,03019
559,0	-0,03024
560,0	-0,02820
561,0	-0,02429
562,0	-0,02218
563,0	-0,02220
564,0	-0,02037
565,0	-0,01676
566,0	-0,01561
567,0	-0,01585
568,0	-0,01342
569,0	-0,00965
570,0	-0,00925
571,0	-0,00902
572,0	-0,00785
573,0	-0,00440
574,0	-0,00356
575,0	-0,00463
576,0	-0,00290
577,0	0,00029
578,0	0,00138
579,0	0,00001
580,0	0,00120
581,0	0,00393
582,0	0,00520
583,0	0,00362
584,0	0,00435
585,0	0,00728
586,0	0,00827
587,0	0,00645
588,0	0,00749
589,0	0,01002
590,0	0,01061
591,0	0,00915
592,0	0,00971
593,0	0,01171
594,0	0,01162
595,0	0,01063
596,0	0,01041
597,0	0,01200
598,0	0,01272
599,0	0,01149
600,0	0,01087
601,0	0,01250
602,0	0,01164
603,0	0,00969
604,0	0,00725
605,0	0,00192
606,0	0,00448
607,0	0,00280
608,0	0,00323
609,0	0,00565
610,0	0,00697
611,0	0,00531
612,0	0,00146
613,0	0,00177
614,0	0,00298
615,0	0,00063
616,0	-0,00314
617,0	-0,00302
618,0	-0,00185
619,0	-0,00567
620,0	-0,00983
621,0	-0,00900
622,0	-0,00818
623,0	-0,01194
624,0	-0,01659
625,0	-0,01623
626,0	-0,01469
627,0	-0,01874
628,0	-0,02284
629,0	-0,02373
630,0	-0,02185
631,0	-0,02522
632,0	-0,02993
633,0	-0,03110
634,0	-0,02991
635,0	-0,03298
636,0	-0,03796
637,0	-0,03887
638,0	-0,03869
639,0	-0,04100
640,0	-0,04521
641,0	-0,04668
642,0	-0,04624
643,0	-0,04957
644,0	-0,05354
645,0	-0,05452
646,0	-0,05444
647,0	-0,05764
648,0	-0,06266
649,0	-0,06333
650,0	-0,06229
651,0	-0,06552
652,0	-0,07036
653,0	-0,07168
654,0	-0,07022
655,0	-0,07283
656,0	-0,07832
657,0	-0,07931
658,0	-0,07830
659,0	-0,08017
660,0	-0,08512
661,0	-0,08647
662,0	-0,08522
663,0	-0,08701
664,0	-0,09195
665,0	-0,09297
666,0	-0,09208
667,0	-0,09360
668,0	-0,09754
669,0	-0,09862
670,0	-0,09682
671,0	-0,09909
672,0	-0,10252
673,0	-0,10301
674,0	-0,10152
675,0	-0,10329
676,0	-0,10697
677,0	-0,10774
678,0	-0,10577
679,0	-0,10716
680,0	-0,10988
681,0	-0,11051
682,0	-0,10819
683,0	-0,10881
684,0	-0,11236
685,0	-0,11295
686,0	-0,11093
687,0	-0,11103
688,0	-0,11376
689,0	-0,11354
690,0	-0,11169
691,0	-0,11192
692,0	-0,12282
693,0	-0,12243
694,0	-0,10838
695,0	-0,10941
696,0	-0,11453
697,0	-0,11189
698,0	-0,10719
699,0	-0,10866
700,0	-0,11289
701,0	-0,10963
702,0	-0,10384
703,0	-0,10517
704,0	-0,10926
705,0	-0,10563
706,0	-0,09967
707,0	-0,10035
708,0	-0,10380
709,0	-0,10156
710,0	-0,09532
711,0	-0,09523
712,0	-0,09795
713,0	-0,09584
714,0	-0,08937
715,0	-0,08815
716,0	-0,09129
717,0	-0,08836
718,0	-0,08180
719,0	-0,08082
720,0	-0,08355
721,0	-0,08023
722,0	-0,07383
723,0	-0,07322
724,0	-0,07556
725,0	-0,07289
726,0	-0,06630
727,0	-0,06504
728,0	-0,06788
729,0	-0,06516
730,0	-0,05798
731,0	-0,05636
732,0	-0,05918
733,0	-0,05636
734,0	-0,04920
735,0	-0,04707
736,0	-0,04939
737,0	-0,04718
738,0	-0,04019
739,0	-0,03843
740,0	-0,04113
741,0	-0,03825
742,0	-0,03109
743,0	-0,02859
744,0	-0,03162
745,0	-0,02968
746,0	-0,02260
747,0	-0,02075
748,0	-0,02318
749,0	-0,02162
750,0	-0,01490
751,0	-0,01292
752,0	-0,01542
753,0	-0,01359
754,0	-0,00680
755,0	-0,00524
756,0	-0,00865
757,0	-0,00714
758,0	-0,00039
759,0	0,00161
760,0	-0,00194
761,0	-0,00127
762,0	0,00538
763,0	0,00697
764,0	0,00381
765,0	0,00430
766,0	0,01032
767,0	0,01264
768,0	0,00958
769,0	0,00979
770,0	0,01491
771,0	0,01686
772,0	0,01359
773,0	0,01424
774,0	0,01932
775,0	0,02102
776,0	0,01688
777,0	0,01653
778,0	0,02086
779,0	0,02179
780,0	0,01826
781,0	0,01820
782,0	0,02225
783,0	0,02371
784,0	0,01985
785,0	0,01902
786,0	0,02257
787,0	0,02399
788,0	0,01976
789,0	0,01772
790,0	0,02128
791,0	0,02248
792,0	0,01809
793,0	0,01596
794,0	0,01961
795,0	0,02032
796,0	0,01610
797,0	0,01352
798,0	0,01283
799,0	0,00916
800,0	0,00744
801,0	0,00929
802,0	0,01025
803,0	0,01005
804,0	0,00714
805,0	0,00398
806,0	0,00478
807,0	0,00400
808,0	0,00048
809,0	-0,00172
810,0	-0,00178
811,0	-0,00273
812,0	-0,00674
813,0	-0,00932
814,0	-0,00852
815,0	-0,00938
816,0	-0,01363
817,0	-0,01785
818,0	-0,01743
819,0	-0,01745
820,0	-0,02218
821,0	-0,02589
822,0	-0,02605
823,0	-0,02686
824,0	-0,03137
825,0	-0,03511
826,0	-0,03579
827,0	-0,03607
828,0	-0,03953
829,0	-0,04347
830,0	-0,04471
831,0	-0,04520
832,0	-0,04913
833,0	-0,05284
834,0	-0,05411
835,0	-0,05528
836,0	-0,05824
837,0	-0,06201
838,0	-0,06248
839,0	-0,06346
840,0	-0,06758
841,0	-0,07060
842,0	-0,07154
843,0	-0,07183
844,0	-0,07570
845,0	-0,07973
846,0	-0,07983
847,0	-0,08048
848,0	-0,08399
849,0	-0,08787
850,0	-0,08832
851,0	-0,08842
852,0	-0,09152
853,0	-0,09525
854,0	-0,09571
855,0	-0,09567
856,0	-0,09838
857,0	-0,10196
858,0	-0,10274
859,0	-0,10277
860,0	-0,10466
861,0	-0,10754
862,0	-0,10739
863,0	-0,10722
864,0	-0,10899
865,0	-0,11157
866,0	-0,11137
867,0	-0,11028
868,0	-0,11222
869,0	-0,11516
870,0	-0,11440
871,0	-0,11358
872,0	-0,11540
873,0	-0,11769
874,0	-0,11688
875,0	-0,11518
876,0	-0,11678
877,0	-0,11883
878,0	-0,11763
879,0	-0,11584
880,0	-0,11715
881,0	-0,11846
882,0	-0,11732
883,0	-0,11536
884,0	-0,11585
885,0	-0,11724
886,0	-0,11622
887,0	-0,11411
888,0	-0,11372
889,0	-0,11582
890,0	-0,11887
891,0	-0,11200
892,0	-0,10543
893,0	-0,10647
894,0	-0,10436
895,0	-0,10152
896,0	-0,10162
897,0	-0,10230
898,0	-0,10022
899,0	-0,09618
900,0	-0,09603
901,0	-0,09667
902,0	-0,09325
903,0	-0,08934
904,0	-0,08846
905,0	-0,08856
906,0	-0,08613
907,0	-0,08206
908,0	-0,08150
909,0	-0,08079
910,0	-0,07754
911,0	-0,07378
912,0	-0,07211
913,0	-0,07163
914,0	-0,06848
915,0	-0,06462
916,0	-0,06322
917,0	-0,06231
918,0	-0,05915
919,0	-0,05532
920,0	-0,05337
921,0	-0,05194
922,0	-0,04870
923,0	-0,04470
924,0	-0,04301
925,0	-0,04252
926,0	-0,03930
927,0	-0,03515
928,0	-0,03288
929,0	-0,03193
930,0	-0,02890
931,0	-0,02427
932,0	-0,02193
933,0	-0,02179
934,0	-0,01823
935,0	-0,01334
936,0	-0,01184
937,0	-0,01164
938,0	-0,00890
939,0	-0,00481
940,0	-0,00302
941,0	-0,00247
942,0	0,00018
943,0	0,00377
944,0	0,00548
945,0	0,00605
946,0	0,00853
947,0	0,01202
948,0	0,01417
949,0	0,01370
950,0	0,01560
951,0	0,02038
952,0	0,02168
953,0	0,02118
954,0	0,02282
955,0	0,02632
956,0	0,02795
957,0	0,02752
958,0	0,02898
959,0	0,03190
960,0	0,03323
961,0	0,03203
962,0	0,03303
963,0	0,03582
964,0	0,03702
965,0	0,03543
966,0	0,03593
967,0	0,03902
968,0	0,03971
969,0	0,03868
970,0	0,03894
971,0	0,04110
972,0	0,04210
973,0	0,03947
974,0	0,03945
975,0	0,04148
976,0	0,04208
977,0	0,04061
978,0	0,03988
979,0	0,04095
980,0	0,04088
981,0	0,03876
982,0	0,03736
983,0	0,03906
984,0	0,03901
985,0	0,03619
986,0	0,03468
987,0	0,03422
988,0	0,02116
989,0	0,02175
990,0	0,01526
991,0	0,02661
992,0	0,02300
993,0	0,02349
994,0	0,02333
995,0	0,02127
996,0	0,01702
997,0	0,01561
998,0	0,01538
999,0	0,01319
1000,0	0,01019
1001,0	0,00868
1002,0	0,00762
1003,0	0,00362
1004,0	0,00052
1005,0	-0,00068
1006,0	-0,00172
1007,0	-0,00627
1008,0	-0,00974
1009,0	-0,01045
1010,0	-0,01099
1011,0	-0,01549
1012,0	-0,01918
1013,0	-0,02161
1014,0	-0,02296
1015,0	-0,02651
1016,0	-0,03129
1017,0	-0,03324
1018,0	-0,03415
1019,0	-0,03698
1020,0	-0,04109
1021,0	-0,04331
1022,0	-0,04538
1023,0	-0,04830
1024,0	-0,05190
1025,0	-0,05381
1026,0	-0,05666
1027,0	-0,05969
1028,0	-0,06262
1029,0	-0,06379
1030,0	-0,06542
1031,0	-0,06866
1032,0	-0,07270
1033,0	-0,07333
1034,0	-0,07545
1035,0	-0,07849
1036,0	-0,08271
1037,0	-0,08361
1038,0	-0,08450
1039,0	-0,08776
1040,0	-0,09198
1041,0	-0,09314
1042,0	-0,09345
1043,0	-0,09614
1044,0	-0,09930
1045,0	-0,10070
1046,0	-0,10121
1047,0	-0,10344
1048,0	-0,10635
1049,0	-0,10836
1050,0	-0,10962
1051,0	-0,11131
1052,0	-0,11363
1053,0	-0,11425
1054,0	-0,11456
1055,0	-0,11654
1056,0	-0,11888
1057,0	-0,11900
1058,0	-0,11807
1059,0	-0,12069
1060,0	-0,12291
1061,0	-0,12213
1062,0	-0,12128
1063,0	-0,12323
1064,0	-0,12464
1065,0	-0,12494
1066,0	-0,12365
1067,0	-0,12467
1068,0	-0,12603
1069,0	-0,12547
1070,0	-0,12411
1071,0	-0,12372
1072,0	-0,12478
1073,0	-0,12418
1074,0	-0,12342
1075,0	-0,12274
1076,0	-0,12340
1077,0	-0,12442
1078,0	-0,12280
1079,0	-0,11958
1080,0	-0,11860
1081,0	-0,11549
1082,0	-0,11221
1083,0	-0,11317
1084,0	-0,11363
1085,0	-0,11066
1086,0	-0,10646
1087,0	-0,10714
1088,0	-0,10677
1089,0	-0,10422
1090,0	-0,09979
1091,0	-0,09957
1092,0	-0,09947
1093,0	-0,09616
1094,0	-0,09136
1095,0	-0,09105
1096,0	-0,09044
1097,0	-0,08650
1098,0	-0,08231
1099,0	-0,08104
1100,0	-0,08032
1101,0	-0,07610
1102,0	-0,07166
1103,0	-0,07046
1104,0	-0,06921
1105,0	-0,06489
1106,0	-0,06039
1107,0	-0,05876
1108,0	-0,05758
1109,0	-0,05326
1110,0	-0,04823
1111,0	-0,04684
1112,0	-0,04656
1113,0	-0,04274
1114,0	-0,03763
1115,0	-0,03619
1116,0	-0,03564
1117,0	-0,03123
1118,0	-0,02641
1119,0	-0,02353
1120,0	-0,02258
1121,0	-0,01878
1122,0	-0,01350
1123,0	-0,01142
1124,0	-0,01048
1125,0	-0,00736
1126,0	-0,00309
1127,0	-0,00137
1128,0	-0,00048
1129,0	0,00372
1130,0	0,00793
1131,0	0,00938
1132,0	0,01053
1133,0	0,01442
1134,0	0,01846
1135,0	0,02025
1136,0	0,02051
1137,0	0,02429
1138,0	0,02806
1139,0	0,02905
1140,0	0,02943
1141,0	0,03153
1142,0	0,03566
1143,0	0,03715
1144,0	0,03663
1145,0	0,03822
1146,0	0,04263
1147,0	0,04368
1148,0	0,04269
1149,0	0,04441
1150,0	0,04768
1151,0	0,04892
1152,0	0,04828
1153,0	0,04943
1154,0	0,05263
1155,0	0,05293
1156,0	0,05161
1157,0	0,05250
1158,0	0,05568
1159,0	0,05549
1160,0	0,05387
1161,0	0,05508
1162,0	0,05723
1163,0	0,05674
1164,0	0,05478
1165,0	0,05523
1166,0	0,05708
1167,0	0,05641
1168,0	0,05362
1169,0	0,05362
1170,0	0,05534
1171,0	0,05411
1172,0	0,04806
1173,0	0,04580
1174,0	0,04578
1175,0	0,04500
1176,0	0,04425
1177,0	0,04499
1178,0	0,04558
1179,0	0,04107
1180,0	0,03706
1181,0	0,03767
1182,0	0,03928
1183,0	0,03488
1184,0	0,02988
1185,0	0,02978
1186,0	0,03046
1187,0	0,02597
1188,0	0,02080
1189,0	0,02019
1190,0	0,02082
1191,0	0,01681
1192,0	0,01121
1193,0	0,01111
1194,0	0,01068
1195,0	0,00577
1196,0	0,00083
1197,0	-0,00049
1198,0	-0,00165
1199,0	-0,00617
1200,0	-0,01150
1201,0	-0,01317
1202,0	-0,01361
1203,0	-0,01783
1204,0	-0,02307
1205,0	-0,02423
1206,0	-0,02472
1207,0	-0,03020
1208,0	-0,03610
1209,0	-0,03686
1210,0	-0,03725
1211,0	-0,04145
1212,0	-0,04787
1213,0	-0,04905
1214,0	-0,04918
1215,0	-0,05282
1216,0	-0,05886
1217,0	-0,06091
1218,0	-0,06110
1219,0	-0,06430
1220,0	-0,06959
1221,0	-0,07194
1222,0	-0,07200
1223,0	-0,07626
1224,0	-0,08136
1225,0	-0,08305
1226,0	-0,08270
1227,0	-0,08674
1228,0	-0,09134
1229,0	-0,09258
1230,0	-0,09188
1231,0	-0,09626
1232,0	-0,10148
1233,0	-0,10248
1234,0	-0,10102
1235,0	-0,10495
1236,0	-0,10922
1237,0	-0,10933
1238,0	-0,10793
1239,0	-0,11081
1240,0	-0,11555
1241,0	-0,11645
1242,0	-0,11549
1243,0	-0,11698
1244,0	-0,12066
1245,0	-0,12095
1246,0	-0,11977
1247,0	-0,12141
1248,0	-0,12450
1249,0	-0,12467
1250,0	-0,12226
1251,0	-0,12391
1252,0	-0,12682
1253,0	-0,12619
1254,0	-0,12448
1255,0	-0,12506
1256,0	-0,12740
1257,0	-0,12675
1258,0	-0,12440
1259,0	-0,12504
1260,0	-0,12704
1261,0	-0,12609
1262,0	-0,12291
1263,0	-0,12244
1264,0	-0,12492
1265,0	-0,12383
1266,0	-0,12096
1267,0	-0,11979
1268,0	-0,12150
1269,0	-0,12692
1270,0	-0,12076
1271,0	-0,11385
1272,0	-0,11292
1273,0	-0,11367
1274,0	-0,11152
1275,0	-0,10937
1276,0	-0,10787
1277,0	-0,10662
1278,0	-0,10367
1279,0	-0,10110
1280,0	-0,09927
1281,0	-0,09864
1282,0	-0,09471
1283,0	-0,09182
1284,0	-0,09039
1285,0	-0,08905
1286,0	-0,08474
1287,0	-0,08119
1288,0	-0,07965
1289,0	-0,07754
1290,0	-0,07404
1291,0	-0,07045
1292,0	-0,06846
1293,0	-0,06753
1294,0	-0,06401
1295,0	-0,05961
1296,0	-0,05748
1297,0	-0,05504
1298,0	-0,05204
1299,0	-0,04782
1300,0	-0,04495
1301,0	-0,04239
1302,0	-0,03927
1303,0	-0,03564
1304,0	-0,03296
1305,0	-0,02954
1306,0	-0,02604
1307,0	-0,02307
1308,0	-0,02116
1309,0	-0,01828
1310,0	-0,01412
1311,0	-0,01038
1312,0	-0,00860
1313,0	-0,00541
1314,0	-0,00105
1315,0	0,00284
1316,0	0,00555
1317,0	0,00672
1318,0	0,01058
1319,0	0,01415
1320,0	0,01626
1321,0	0,01828
1322,0	0,02066
1323,0	0,02356
1324,0	0,02629
1325,0	0,02738
1326,0	0,02997
1327,0	0,03264
1328,0	0,03518
1329,0	0,03656
1330,0	0,03917
1331,0	0,04188
1332,0	0,04338
1333,0	0,04535
1334,0	0,04736
1335,0	0,04965
1336,0	0,05080
1337,0	0,05188
1338,0	0,05443
1339,0	0,05598
1340,0	0,05633
1341,0	0,05719
1342,0	0,05913
1343,0	0,06055
1344,0	0,06108
1345,0	0,06048
1346,0	0,06195
1347,0	0,06333
1348,0	0,06340
1349,0	0,06375
1350,0	0,06428
1351,0	0,06534
1352,0	0,06495
1353,0	0,06465
1354,0	0,06471
1355,0	0,06499
1356,0	0,06441
1357,0	0,06357
1358,0	0,06328
1359,0	0,06308
1360,0	0,06264
1361,0	0,06084
1362,0	0,05972
1363,0	0,05286
1364,0	0,04916
1365,0	0,04902
1366,0	0,05255
1367,0	0,05244
1368,0	0,05032
1369,0	0,04865
1370,0	0,04710
1371,0	0,04600
1372,0	0,04364
1373,0	0,04206
1374,0	0,04033
1375,0	0,03769
1376,0	0,03397
1377,0	0,03262
1378,0	0,03193
1379,0	0,02851
1380,0	0,02503
1381,0	0,02238
1382,0	0,02195
1383,0	0,01847
1384,0	0,01412
1385,0	0,01100
1386,0	0,00952
1387,0	0,00664
1388,0	0,00272
1389,0	-0,00148
1390,0	-0,00300
